,UniqueId,PhotoPath,ListingType,ProductCode,LongComment,FipePercent,GoodDeal,Title,YearFabrication,YearModel,Odometer,Transmission,NumberPorts,BodyType,Armored,Make.id,Make.Value,Model.id,Model.Value,Version.id,Version.Value,Color.IdPrimary,Color.Primary,Price,SearchPrice,Id,SellerType,City,State,BudgetInvestimento,DealerScore,CarDelivery,TrocaComTroco,ExceededPlan,AdType.id,AdType.Value
19,37321323,2021\202106\20210615\nissan-march-1.0-s-12v-flex-4p-manual-wmimagem12223452922.jpg,U,1614,"Excelente estado de conservação!!!
Revisado com garantia de procedência!!!
Financiamento facilitado com taxas especiais!!!
Aceitamos seu usado como parte do pagamento!!!
Vale a pena conferir!!!, Calotas, Chave cópia, MP3 Player Excelente estado de conservação!!!
Revisado com garantia de procedência!!!
Financiamento facilitado com taxas especiais!!!
Aceitamos seu usado como parte do pagamento!!!
Vale a pena conferir!!!",94.0,1.0,NISSAN MARCH 1.0 S 12V FLEX 4P MANUAL,2015,2016.0,71435.0,Manual,4,Hatchback,N,27,NISSAN,3270,MARCH,346028,1.0 S 12V FLEX 4P MANUAL,30404,Branco,31900.0,31900.0,3852737,PJ,Campo Grande,Mato Grosso do Sul (MS),0,0,True,False,False,2,Concessionária
20,37321350,2021\202106\20210615\volkswagen-tcross-1.0-200-tsi-total-flex-comfortline-automatico-wmimagem12242899432.jpg,U,1614,"Veículo impecável. Venha e comprove a qualidade diferenciada.

Observação

Em uma troca o valor poderá ser alterado consulte nossa equipe de vendas.XXX2615

 Outros Opcionais: Farol de neblina, Direção Elétrica, Comando de áudio no volante, Kit Multimídia, MP3 Player.",99.0,,VOLKSWAGEN T-CROSS 1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO,2019,2020.0,60674.0,Automática,3,Utilitário esportivo,N,5,VOLKSWAGEN,3728,T-CROSS,347981,1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO,30410,Preto,99990.0,99990.0,3895467,PJ,Campo Grande,Mato Grosso do Sul (MS),0,0,False,False,False,1,Loja
21,35314342,2020\202012\20201218\renault-logan-1.0-12v-sce-flex-life-manual-wmimagem09434309181.jpg,U,1614,"Opcionais anunciados, quilometragem detalhes sobre o veículo devem ser conferidas pelo comprador na avaliação presencial. A Alvorada Veículos, se reserva o direito de corrigir erros gráficos e digitação. O preço e as condições de ofertas podem ser alterados sem aviso prévio.
ALVORADA VEÍCULOS, Garantia de Procedência, há 20 anos realizando sonhos e fazendo amigos !!!
+fotos acesse: alvoradaveiculos.com",93.0,1.0,RENAULT LOGAN 1.0 12V SCE FLEX LIFE MANUAL,2019,2020.0,61400.0,Manual,4,Sedã,N,30,RENAULT,2804,LOGAN,348079,1.0 12V SCE FLEX LIFE MANUAL,30409,Prata,47800.0,47800.0,3850066,PJ,Três Lagoas,Mato Grosso do Sul (MS),0,3,True,True,False,1,Loja
22,37321601,2021\202106\20210615\toyota-hilux-2.7-srv-4x2-cd-16v-flex-4p-automatico-wmimagem12385285266.jpg,U,1614,"Excelente estado de conservação!!!
Revisado com garantia de procedência!!!
Financiamento facilitado com taxas especiais!!!
Aceitamos seu usado como parte do pagamento!!!
Vale a pena conferir!!!, Vidros verdes, Chave cópia, Faróis de neblina, MP3 Player Excelente estado de conservação!!!
Revisado com garantia de procedência!!!
Financiamento facilitado com taxas especiais!!!
Aceitamos seu usado como parte do pagamento!!!
Vale a pena conferir!!!",118.0,,TOYOTA HILUX 2.7 SRV 4X2 CD 16V FLEX 4P AUTOMÁTICO,2015,2015.0,39346.0,Automática,4,Picape,N,35,TOYOTA,778,HILUX,341409,2.7 SRV 4X2 CD 16V FLEX 4P AUTOMÁTICO,30409,Prata,109900.0,109900.0,3852737,PJ,Campo Grande,Mato Grosso do Sul (MS),0,0,True,False,False,2,Concessionária
23,37034947,2021\202106\20210601\renault-sandero-1.0-12v-sce-flex-zen-manual-wmimagem10281120140.jpg,U,1614,"Se você está sonhando em trocar de carro, agora você está na direção certa! O seminovo mais novo do Brasil está na Localiza Seminovos, onde você encontra a maior variedade de modelos do mercado e muitas vantagens, como condições únicas de financiamento, entrada facilitada em até 10 vezes sem juros, carros revisados e com garantia de quilometragem real, viabilizamos a troca do seu carro usado e entregamos seu novo carro na segurança de sua casa! Agende já seu atendimento!",85.0,1.0,RENAULT SANDERO 1.0 12V SCE FLEX ZEN MANUAL,2019,2020.0,49980.0,Manual,4,Hatchback,N,30,RENAULT,2848,SANDERO,348075,1.0 12V SCE FLEX ZEN MANUAL,30404,Branco,49900.0,49900.0,3856919,PJ,Campo Grande,Mato Grosso do Sul (MS),0,0,True,False,False,1,Loja
0,35888281,2021\202102\20210211\volkswagen-gol-1.0-mi-city-8v-flex-2p-manual-g.iv-wmimagem15365238161.jpg,U,1614," Outros Opcionais: Porta-copos, Pára-choques na cor do veículo.",111.0,,VOLKSWAGEN GOL 1.0 MI CITY 8V FLEX 2P MANUAL G.IV,2007,2008.0,144000.0,Manual,2,Hatchback,N,5,VOLKSWAGEN,788,GOL,339948,1.0 MI CITY 8V FLEX 2P MANUAL G.IV,30404,Branco,17000.0,17000.0,3881339,PJ,Ivinhema,Mato Grosso do Sul (MS),1,3,True,True,False,1,Loja
1,37322187,2021\202106\20210615\jeep-renegade-1.8-16v-flex-longitude-4p-automatico-wmimagem13124106180.jpg,U,1614,"Excelente estado de conservação!!!
Revisado com garantia de procedência!!!
Financiamento facilitado com taxas especiais!!!
Aceitamos seu usado como parte do pagamento!!!
Vale a pena conferir!!!, Vidros verdes, Chave cópia, MP3 Player Excelente estado de conservação!!!
Revisado com garantia de procedência!!!
Financiamento facilitado com taxas especiais!!!
Aceitamos seu usado como parte do pagamento!!!
Vale a pena conferir!!!",96.0,,JEEP RENEGADE 1.8 16V FLEX LONGITUDE 4P AUTOMÁTICO,2015,2016.0,43111.0,Automática,4,Utilitário esportivo,N,218,JEEP,3511,RENEGADE,346135,1.8 16V FLEX LONGITUDE 4P AUTOMÁTICO,30410,Preto,67900.0,67900.0,3852737,PJ,Campo Grande,Mato Grosso do Sul (MS),0,0,True,False,False,2,Concessionária
2,37322546,,U,1614,"Venha viver sua melhor experiencia na Yanko automoveis. Aceitamos troca por veiculo de maior ou menor valor e financiamos com as melhores taxas e prazos do mercado, Veiculo de unico dono, possui manual, chave reserva e baixa quilometragem.",102.0,,VOLKSWAGEN POLO 1.0 200 TSI HIGHLINE AUTOMÁTICO,2021,2021.0,3231.0,Automática,4,Hatchback,N,5,VOLKSWAGEN,751,POLO,347407,1.0 200 TSI HIGHLINE AUTOMÁTICO,30409,Prata,91900.0,91900.0,3880694,PJ,Campo Grande,Mato Grosso do Sul (MS),1,3,True,False,False,1,Loja
3,36462440,2021\202104\20210405\volkswagen-fusca-1.5-8v-gasolina-2p-manual-wmimagem15321716612.jpg,U,1614,Bem conservado.,,,VOLKSWAGEN FUSCA 1.5 8V GASOLINA 2P MANUAL,1972,1972.0,100.0,Manual,2,Sedã,S,5,VOLKSWAGEN,1240,FUSCA,321169,1.5 8V GASOLINA 2P MANUAL,30412,Verde,30000.0,30000.0,3845216,PJ,Dourados,Mato Grosso do Sul (MS),-1,0,False,False,False,2,Concessionária
4,36749240,2021\202104\20210429\audi-q5-2.0-tfsi-gasolina-prestige-plus-s-tronic-wmimagem11572937175.jpg,U,1614,VEÍCULO MUITO NOVO. CONFIRA!,100.0,,AUDI Q5 2.0 TFSI GASOLINA PRESTIGE PLUS S TRONIC,2019,2019.0,23068.0,Automática,4,Utilitário esportivo,N,8,AUDI,3041,Q5,347948,2.0 TFSI GASOLINA PRESTIGE PLUS S TRONIC,30405,Cinza,258000.0,258000.0,3876789,PJ,Campo Grande,Mato Grosso do Sul (MS),0,0,True,True,False,2,Concessionária
5,37036020,2021\202106\20210612\renault-sandero-1.0-12v-sce-flex-vibe-manual-wmimagem14193502873.jpg,U,1614,"Se você quer comprar um novo carro, precisa fazer isso com quem tem qualidade, procedência e entende do assunto. A Seminovos Movida conhece e cuida de seus veículos desde zero e é tanta confiança que damos 1 ano de garantia. Aqui, você pode renovar a sua garagem pagando a entrada em até 12x no cartão, mais saldo parcelado em 24x, com taxa de apenas 0,89%*, consulte também opções de financiamento em até 60x e até mesmo negociar o seu usado na troca. Isso sem contar as ofertas, que são as melhores",99.0,,RENAULT SANDERO 1.0 12V SCE FLEX VIBE MANUAL,2018,2019.0,68428.0,Manual,4,Hatchback,N,30,RENAULT,2848,SANDERO,346981,1.0 12V SCE FLEX VIBE MANUAL,30404,Branco,42490.0,42490.0,3857684,PJ,Campo Grande,Mato Grosso do Sul (MS),0,0,False,False,False,1,Loja
6,37036059,2021\202105\20210524\toyota-yaris-1.5-16v-flex-xls-multidrive-wmimagem09254239887.jpg,U,1614,"Farol de neblina, Porta-copos, Bluetooth, Câmera de Ré, Comando de Som no Volante, Entrada USB, Direção Elétrica, Botão Start/Stop, Câmbio Borboleta, Controle de Estabilidade, Para choques Pintados Cor do Veículo, Piloto Automático, Chave Reserva, Volante Multifuncional, 4 Airbags, Baixa km, Garantia da Loja, Veículo de não-fumante, Nenhuma Batida, Feito Vistoria Cautelar

",112.0,,TOYOTA YARIS 1.5 16V FLEX XLS MULTIDRIVE,2018,2019.0,13227.0,Semi-automática,4,Hatchback,N,35,TOYOTA,2929,YARIS,347720,1.5 16V FLEX XLS MULTIDRIVE,30404,Branco,89000.0,89000.0,3844511,PJ,Campo Grande,Mato Grosso do Sul (MS),0,0,True,True,False,2,Concessionária
7,37036124,2021\202106\20210610\audi-q3-2.0-tfsi-ambiente-quattro-4p-gasolina-s-tronic-wmimagem09250615877.jpg,U,1614,"Farol de neblina, Bluetooth, Comando de Som no Volante, Entrada USB, Direção Elétrica, Fixação cadeira para criança, Controle de Estabilidade, Sensor Crepuscular, Piloto Automático, Chave Reserva, Volante Multifuncional, Airbag Lateral, Partida sem chave, ",104.0,,AUDI Q3 2.0 TFSI AMBIENTE QUATTRO 4P GASOLINA S TRONIC,2015,2015.0,59863.0,Automática,4,Utilitário esportivo,N,8,AUDI,3307,Q3,344311,2.0 TFSI AMBIENTE QUATTRO 4P GASOLINA S TRONIC,30404,Branco,95000.0,95000.0,3880462,PJ,Campo Grande,Mato Grosso do Sul (MS),0,0,True,False,False,2,Concessionária
8,37036227,2021\202106\20210607\jeep-renegade-1.8-16v-flex-limited-4p-automatico-wmimagem10050521169.jpg,U,1614,"Valor sujeito a alteração sem prévio aviso. Valor anunciado para pagamento á vista ou entrada + financiamento. Para veículo em troca consulte condições na concessionária. Outros Opcionais: Porta-copos, Farol de neblina, Direção Elétrica, Comando de áudio no volante, Assistente de Partida em Rampa, Banco bi-partido, Controle de estabilidade, Distribuição eletrônica de frenagem, Kit Multimídia, Pára-choques na cor do veículo.",105.0,,JEEP RENEGADE 1.8 16V FLEX LIMITED 4P AUTOMÁTICO,2019,2019.0,23534.0,Automática,4,Utilitário esportivo,N,218,JEEP,3511,RENEGADE,346455,1.8 16V FLEX LIMITED 4P AUTOMÁTICO,30404,Branco,101990.0,101990.0,3471114,PJ,Campo Grande,Mato Grosso do Sul (MS),0,0,False,True,False,2,Concessionária
9,37036492,2021\202106\20210607\toyota-corolla-2.0-xei-16v-flex-4p-automatico-wmimagem10382495463.jpg,U,1614,"Farol de neblina, Bluetooth, Câmera de Ré, Comando de Som no Volante, Entrada USB, Direção Elétrica, Câmbio Borboleta, Controle de Estabilidade, Integração com SmartPhones, Sensor Crepuscular, Chave Reserva, Volante Multifuncional, 7 Airbags, Baixa km, Garantia da Loja, Veículo de não-fumante, Nenhuma Batida, Pneus Novos, Feito Vistoria Cautelar

",110.0,,TOYOTA COROLLA 2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2019.0,28600.0,Automática,4,Sedã,N,35,TOYOTA,776,COROLLA,342983,2.0 XEI 16V FLEX 4P AUTOMÁTICO,30405,Cinza,109900.0,109900.0,3901675,PJ,Corumbá,Mato Grosso do Sul (MS),0,0,False,False,False,2,Concessionária
10,37036942,2021\202105\20210521\ford-fiesta-1.0-mpi-sedan-8v-flex-4p-manual-wmimagem19031918160.jpg,U,1785, Outros Opcionais: Pára-choques na cor do veículo.,114.0,,FORD FIESTA 1.0 MPI SEDAN 8V FLEX 4P MANUAL,2008,2009.0,88000.0,Manual,4,Sedã,N,3,FORD,687,FIESTA,339245,1.0 MPI SEDAN 8V FLEX 4P MANUAL,30410,Preto,22900.0,22900.0,3878403,PJ,Campo Grande,Mato Grosso do Sul (MS),1,4,True,True,False,1,Loja
11,37036943,2021\202105\20210521\fiat-uno-1.0-evo-vivace-8v-flex-4p-manual-wmimagem19032055795.jpg,U,1785," Outros Opcionais: Banco bi-partido, Distribuição eletrônica de frenagem, Pára-choques na cor do veículo.",,,FIAT UNO 1.0 EVO VIVACE 8V FLEX 4P MANUAL,2014,2014.0,110000.0,Manual,4,Hatchback,N,4,FIAT,781,UNO,344339,1.0 EVO VIVACE 8V FLEX 4P MANUAL,30404,Branco,24900.0,24900.0,3878403,PJ,Campo Grande,Mato Grosso do Sul (MS),1,4,True,True,False,1,Loja
12,37036944,2021\202105\20210521\chevrolet-celta-1.0-mpfi-ls-8v-flex-2p-manual-wmimagem19031458918.jpg,U,1785,,109.0,,CHEVROLET CELTA 1.0 MPFI LS 8V FLEX 2P MANUAL,2013,2013.0,87000.0,Manual,2,Hatchback,N,2,CHEVROLET,1143,CELTA,343632,1.0 MPFI LS 8V FLEX 2P MANUAL,30409,Prata,20900.0,20900.0,3878403,PJ,Campo Grande,Mato Grosso do Sul (MS),1,4,True,True,False,1,Loja
13,37036945,2021\202105\20210521\volkswagen-gol-1.0-mi-8v-flex-2p-manual-g.iv-wmimagem19032220453.jpg,U,1785,,121.0,,VOLKSWAGEN GOL 1.0 MI 8V FLEX 2P MANUAL G.IV,2009,2010.0,92000.0,Manual,2,Hatchback,N,5,VOLKSWAGEN,788,GOL,338555,1.0 MI 8V FLEX 2P MANUAL G.IV,30410,Preto,19900.0,19900.0,3878403,PJ,Campo Grande,Mato Grosso do Sul (MS),1,4,True,True,False,1,Loja
14,37036946,2021\202105\20210521\chevrolet-spin-1.8-lt-8v-flex-4p-automatico-wmimagem19031605862.jpg,U,1785," Outros Opcionais: Distribuição eletrônica de frenagem, MP3 Player, Pára-choques na cor do veículo.",101.0,,CHEVROLET SPIN 1.8 LT 8V FLEX 4P AUTOMÁTICO,2012,2013.0,89000.0,Automática,4,Minivan,N,2,CHEVROLET,3323,SPIN,344419,1.8 LT 8V FLEX 4P AUTOMÁTICO,30409,Prata,38900.0,38900.0,3878403,PJ,Campo Grande,Mato Grosso do Sul (MS),1,4,True,True,False,1,Loja
15,37036947,2021\202105\20210521\volkswagen-golf-1.6-mi-sportline-8v-flex-4p-manual-wmimagem19031608982.jpg,U,1785," Outros Opcionais: Distribuição eletrônica de frenagem, MP3 Player, Pára-choques na cor do veículo.",105.0,,VOLKSWAGEN GOLF 1.6 MI SPORTLINE 8V FLEX 4P MANUAL,2008,2009.0,130000.0,Manual,4,Hatchback,N,5,VOLKSWAGEN,689,GOLF,339847,1.6 MI SPORTLINE 8V FLEX 4P MANUAL,30409,Prata,34900.0,34900.0,3878403,PJ,Campo Grande,Mato Grosso do Sul (MS),1,4,True,True,False,1,Loja
16,37036948,2021\202105\20210521\hyundai-hb20s-1.6-comfort-plus-16v-flex-4p-manual-wmimagem19032281422.jpg,U,1785," Outros Opcionais: Comando de áudio no volante, Distribuição eletrônica de frenagem, MP3 Player, Pára-choques na cor do veículo.",95.0,1.0,HYUNDAI HB20S 1.6 COMFORT PLUS 16V FLEX 4P MANUAL,2015,2015.0,95000.0,Manual,4,Sedã,N,17,HYUNDAI,3359,HB20S,344745,1.6 COMFORT PLUS 16V FLEX 4P MANUAL,30404,Branco,42900.0,42900.0,3878403,PJ,Campo Grande,Mato Grosso do Sul (MS),1,4,True,True,False,1,Loja
17,37036949,2021\202105\20210521\fiat-siena-1.4-mpi-el-8v-flex-4p-manual-wmimagem19032148721.jpg,U,1785," Outros Opcionais: Banco bi-partido, Distribuição eletrônica de frenagem, Pára-choques na cor do veículo.",99.0,,FIAT SIENA 1.4 MPI EL 8V FLEX 4P MANUAL,2014,2014.0,90000.0,Manual,4,Sedã,N,4,FIAT,803,SIENA,343682,1.4 MPI EL 8V FLEX 4P MANUAL,30404,Branco,32900.0,32900.0,3878403,PJ,Campo Grande,Mato Grosso do Sul (MS),1,4,True,True,False,1,Loja
18,37036950,2021\202105\20210521\renault-sandero-1.6-expression-8v-flex-4p-manual-wmimagem19032241615.jpg,U,1785," Outros Opcionais: MP3 Player, Pára-choques na cor do veículo.",,,RENAULT SANDERO 1.6 EXPRESSION 8V FLEX 4P MANUAL,2009,2010.0,180000.0,Manual,4,Hatchback,N,30,RENAULT,2848,SANDERO,343985,1.6 EXPRESSION 8V FLEX 4P MANUAL,30409,Prata,24000.0,24000.0,3878403,PJ,Campo Grande,Mato Grosso do Sul (MS),1,4,True,True,False,1,Loja
19,37036952,2021\202105\20210521\ford-ka-1.0-mpi-8v-flex-2p-manual-wmimagem19032284541.jpg,U,1785, Outros Opcionais: Pára-choques na cor do veículo.,112.0,,FORD KA 1.0 MPI 8V FLEX 2P MANUAL,2010,2011.0,89000.0,Manual,2,Hatchback,N,3,FORD,703,KA,341270,1.0 MPI 8V FLEX 2P MANUAL,30410,Preto,18900.0,18900.0,3878403,PJ,Campo Grande,Mato Grosso do Sul (MS),1,4,True,True,False,1,Loja
20,37036953,2021\202105\20210521\volkswagen-gol-1.0-mi-8v-flex-2p-manual-g.iv-wmimagem19031699514.jpg,U,1785, Outros Opcionais: Pára-choques na cor do veículo.,114.0,,VOLKSWAGEN GOL 1.0 MI 8V FLEX 2P MANUAL G.IV,2013,2014.0,81000.0,Manual,2,Hatchback,N,5,VOLKSWAGEN,788,GOL,338555,1.0 MI 8V FLEX 2P MANUAL G.IV,30410,Preto,24900.0,24900.0,3878403,PJ,Campo Grande,Mato Grosso do Sul (MS),1,4,True,True,False,1,Loja
21,37036955,2021\202105\20210521\fiat-uno-1.0-mpi-mille-fire-8v-flex-4p-manual-wmimagem19032311085.jpg,U,1785,,108.0,,FIAT UNO 1.0 MPI MILLE FIRE 8V FLEX 4P MANUAL,2008,2008.0,121000.0,Manual,4,Hatchback,N,4,FIAT,781,UNO,338697,1.0 MPI MILLE FIRE 8V FLEX 4P MANUAL,30406,Dourado,16900.0,16900.0,3878403,PJ,Campo Grande,Mato Grosso do Sul (MS),1,4,True,True,False,1,Loja
22,37036956,2021\202105\20210521\chevrolet-celta-1.0-mpfi-vhce-life-8v-flex-2p-manual-wmimagem19032173826.jpg,U,1785,,100.0,,CHEVROLET CELTA 1.0 MPFI VHCE LIFE 8V FLEX 2P MANUAL,2010,2011.0,98000.0,Manual,2,Hatchback,N,2,CHEVROLET,1143,CELTA,342860,1.0 MPFI VHCE LIFE 8V FLEX 2P MANUAL,30409,Prata,16900.0,16900.0,3878403,PJ,Campo Grande,Mato Grosso do Sul (MS),1,4,True,True,False,1,Loja
23,37036957,2021\202105\20210521\chevrolet-corsa-1.0-mpfi-maxx-8v-flex-4p-manual-wmimagem19032381464.jpg,U,1785, Outros Opcionais: Pára-choques na cor do veículo.,112.0,,CHEVROLET CORSA 1.0 MPFI MAXX 8V FLEX 4P MANUAL,2005,2005.0,140000.0,Manual,4,Hatchback,N,2,CHEVROLET,670,CORSA,337726,1.0 MPFI MAXX 8V FLEX 4P MANUAL,30410,Preto,17500.0,17500.0,3878403,PJ,Campo Grande,Mato Grosso do Sul (MS),1,4,True,True,False,1,Loja
0,37036958,2021\202105\20210521\ford-ka-1.0-tivct-flex-se-manual-wmimagem19032230139.jpg,U,1785," Outros Opcionais: Direção Elétrica, Distribuição eletrônica de frenagem, Pára-choques na cor do veículo.",99.0,,FORD KA 1.0 TI-VCT FLEX SE MANUAL,2017,2018.0,55000.0,Manual,4,Hatchback,N,3,FORD,703,KA,345738,1.0 TI-VCT FLEX SE MANUAL,30406,Dourado,39900.0,39900.0,3878403,PJ,Campo Grande,Mato Grosso do Sul (MS),1,4,True,True,False,1,Loja
1,37036959,2021\202105\20210521\ford-fusion-2.5-16v-flex-4p-automatico-wmimagem19031829272.jpg,U,1785," Outros Opcionais: Farol de neblina, Direção Elétrica, Comando de áudio no volante, Banco bi-partido, Controle de estabilidade, Distribuição eletrônica de frenagem, Kit Multimídia, MP3 Player, Pára-choques na cor do veículo.",110.0,,FORD FUSION 2.5 16V FLEX 4P AUTOMÁTICO,2015,2015.0,107000.0,Automática,4,Sedã,N,3,FORD,2709,FUSION,344752,2.5 16V FLEX 4P AUTOMÁTICO,30410,Preto,72900.0,72900.0,3878403,PJ,Campo Grande,Mato Grosso do Sul (MS),1,4,True,True,False,1,Loja
2,37036960,2021\202105\20210521\volkswagen-fox-1.0-mi-8v-flex-4p-manual-wmimagem19032387833.jpg,U,1785," Outros Opcionais: MP3 Player, Pára-choques na cor do veículo.",,,VOLKSWAGEN FOX 1.0 MI 8V FLEX 4P MANUAL,2009,2009.0,110000.0,Manual,4,Hatchback,N,5,VOLKSWAGEN,1222,FOX,342542,1.0 MI 8V FLEX 4P MANUAL,30409,Prata,23900.0,23900.0,3878403,PJ,Campo Grande,Mato Grosso do Sul (MS),1,4,True,True,False,1,Loja
3,37036961,2021\202105\20210521\chevrolet-celta-1.0-mpfi-vhce-spirit-8v-flex-2p-manual-wmimagem19031905790.jpg,U,1785, Outros Opcionais: Pára-choques na cor do veículo.,120.0,,CHEVROLET CELTA 1.0 MPFI VHCE SPIRIT 8V FLEX 2P MANUAL,2010,2011.0,127000.0,Manual,2,Hatchback,N,2,CHEVROLET,1143,CELTA,342865,1.0 MPFI VHCE SPIRIT 8V FLEX 2P MANUAL,30410,Preto,20900.0,20900.0,3878403,PJ,Campo Grande,Mato Grosso do Sul (MS),1,4,True,True,False,1,Loja
4,37037060,2021\202105\20210521\chevrolet-tracker-1.0-turbo-flex-lt-automatico-wmimagem19134969867.jpg,U,1614,"Revisado, com garantia e vistoria cautelar. Pegamos seu veículo na troca, fazemos troca com troco e financiamos até 100%. Vem para a Perkal, 45 anos de credibilidade.",115.0,,CHEVROLET TRACKER 1.0 TURBO FLEX LT AUTOMÁTICO,2020,2021.0,11700.0,Automática,4,Utilitário esportivo,N,2,CHEVROLET,1158,TRACKER,348351,1.0 TURBO FLEX LT AUTOMÁTICO,30410,Preto,110800.0,110800.0,3481028,PJ,Campo Grande,Mato Grosso do Sul (MS),0,0,True,True,False,2,Concessionária
5,37037067,2021\202106\20210616\chevrolet-prisma-1.4-mpfi-lt-8v-flex-4p-manual-wmimagem01452598121.jpg,U,1614,"Se você quer comprar um novo carro, precisa fazer isso com quem tem qualidade, procedência e entende do assunto. A Seminovos Movida conhece e cuida de seus veículos desde zero e é tanta confiança que damos 1 ano de garantia. Aqui, você pode renovar a sua garagem pagando a entrada em até 12x no cartão, mais saldo parcelado em 24x, com taxa de apenas 0,89%*, consulte também opções de financiamento em até 60x e até mesmo negociar o seu usado na troca. Isso sem contar as ofertas, que são as melhores",102.0,,CHEVROLET PRISMA 1.4 MPFI LT 8V FLEX 4P MANUAL,2019,2019.0,49936.0,Manual,4,Sedã,N,2,CHEVROLET,2752,PRISMA,343676,1.4 MPFI LT 8V FLEX 4P MANUAL,30410,Preto,61290.0,61290.0,3857684,PJ,Campo Grande,Mato Grosso do Sul (MS),0,0,False,False,False,1,Loja
6,37037072,2021\202106\20210616\renault-logan-1.0-12v-sce-flex-life-manual-wmimagem0152544508.jpg,U,1614,"Se você quer comprar um novo carro, precisa fazer isso com quem tem qualidade, procedência e entende do assunto. A Seminovos Movida conhece e cuida de seus veículos desde zero e é tanta confiança que damos 1 ano de garantia. Aqui, você pode renovar a sua garagem pagando a entrada em até 12x no cartão, mais saldo parcelado em 24x, com taxa de apenas 0,89%*, consulte também opções de financiamento em até 60x e até mesmo negociar o seu usado na troca. Isso sem contar as ofertas, que são as melhores",97.0,,RENAULT LOGAN 1.0 12V SCE FLEX LIFE MANUAL,2020,2021.0,35053.0,Manual,4,Sedã,N,30,RENAULT,2804,LOGAN,348079,1.0 12V SCE FLEX LIFE MANUAL,30404,Branco,54680.0,54680.0,3857684,PJ,Campo Grande,Mato Grosso do Sul (MS),0,0,False,False,False,1,Loja
7,28722487,2019\201906\20190626\chevrolet-malibu-2.4-ltz-gasolina-4p-automatico-wmimagem16533086098.jpg,U,1614,"carro bem conservado,  manual e nota fiscal de fábrica,  4 pneus novos, amortecedor tras. novos. Outros Opcionais: Comando de áudio no volante, Controle de estabilidade, Distribuição eletrônica de frenagem, Farol de neblina, Pára-choques na cor do veículo, Porta-copos.",99.0,,CHEVROLET MALIBU 2.4 LTZ GASOLINA 4P AUTOMÁTICO,2010,2010.0,85600.0,Automática,4,Sedã,N,2,CHEVROLET,3132,MALIBU,343089,2.4 LTZ GASOLINA 4P AUTOMÁTICO,30410,Preto,35500.0,35500.0,3472183,PJ,Campo Grande,Mato Grosso do Sul (MS),1,4,True,True,False,1,Loja
8,36751074,2021\202104\20210429\chevrolet-joy-1.0-spe4-flex-plus-manual-wmimagem13195132371.jpg,U,1614,Preço promocional pra pagamento a vista ou financiado sem troca,108.0,,CHEVROLET JOY 1.0 SPE4 FLEX PLUS MANUAL,2019,2020.0,63413.0,Manual,4,Sedã,N,2,CHEVROLET,3750,JOY,348192,1.0 SPE4 FLEX PLUS MANUAL,30405,Cinza,53800.0,53800.0,3850066,PJ,Três Lagoas,Mato Grosso do Sul (MS),0,3,True,True,False,1,Loja
9,35604557,2021\202106\20210614\ford-fiesta-1.6-rocam-se-sedan-8v-flex-4p-manual-wmimagem10535896777.jpg,U,1614,"Ficou interessado? Entre em contato para mais informações! Outros Opcionais: Porta-copos, Banco bi-partido, Pára-choques na cor do veículo.",,,FORD FIESTA 1.6 ROCAM SE SEDAN 8V FLEX 4P MANUAL,2013,2014.0,114293.0,Manual,4,Sedã,N,3,FORD,687,FIESTA,346712,1.6 ROCAM SE SEDAN 8V FLEX 4P MANUAL,30410,Preto,31900.0,31900.0,3850236,PJ,Três Lagoas,Mato Grosso do Sul (MS),1,4,True,True,False,1,Loja
10,35604562,2021\202101\20210119\peugeot-307-1.6-presence-16v-flex-4p-manual-wmimagem0903509057.jpg,U,1614,"Ficou interessado? Entre em contato para mais informações! Outros Opcionais: Banco bi-partido, MP3 Player, Pára-choques na cor do veículo, Porta-copos.",108.0,,PEUGEOT 307 1.6 PRESENCE 16V FLEX 4P MANUAL,2008,2009.0,146247.0,Manual,4,Hatchback,N,28,PEUGEOT,1179,307,338694,1.6 PRESENCE 16V FLEX 4P MANUAL,30410,Preto,23800.0,23800.0,3850236,PJ,Três Lagoas,Mato Grosso do Sul (MS),1,4,True,True,False,1,Loja
11,35604572,2021\202101\20210119\fiat-siena-1.4-mpi-attractive-8v-flex-4p-manual-wmimagem09041301855.jpg,U,1614,"
FIAT
SIENA
1.4 MPI ATTRACTIVE 8V FLEX 4P MANUAL
 Outros Opcionais: Porta-copos, Banco bi-partido, Pára-choques na cor do veículo.",,,FIAT SIENA 1.4 MPI ATTRACTIVE 8V FLEX 4P MANUAL,2012,2013.0,130196.0,Manual,4,Sedã,N,4,FIAT,803,SIENA,343276,1.4 MPI ATTRACTIVE 8V FLEX 4P MANUAL,30409,Prata,33800.0,33800.0,3850236,PJ,Três Lagoas,Mato Grosso do Sul (MS),1,4,True,True,False,1,Loja
